time,signal,price,qty,fee,balance,position,pnl
2025-12-23 10:45:00,buy,132081000.0000,0.00007571,5.00,978874.38,0.00007571,0.00
2025-12-23 11:00:00,buy,131826000.0000,0.00007586,5.00,968869.38,0.00015157,0.00
2025-12-23 12:05:00,buy,131395000.0000,0.00007611,5.00,958864.38,0.00022768,0.00
2025-12-23 12:25:00,buy,131630000.0000,0.00007597,5.00,948859.38,0.00030365,0.00
2025-12-23 12:30:00,buy,131682000.0000,0.00007594,5.00,938854.38,0.00037959,0.00
2025-12-23 14:20:00,buy,131220000.0000,0.00007621,5.00,928849.38,0.00045579,0.00
2025-12-23 14:30:00,buy,130800000.0000,0.00007645,5.00,918844.38,0.00053225,0.00
2025-12-23 14:35:00,buy,130900000.0000,0.00007639,5.00,908839.38,0.00060864,0.00
2025-12-23 14:45:00,buy,130711000.0000,0.00007650,5.00,898834.38,0.00068515,0.00
2025-12-23 15:15:00,buy,130001000.0000,0.00007692,5.00,888829.38,0.00076207,0.00
2025-12-23 15:20:00,buy,130050000.0000,0.00007689,5.00,878824.38,0.00083896,0.00
2025-12-23 15:25:00,buy,129971000.0000,0.00007694,5.00,868819.38,0.00091590,0.00
2025-12-23 15:30:00,buy,130070000.0000,0.00007688,5.00,858814.38,0.00099278,0.00
2025-12-23 15:35:00,buy,130017000.0000,0.00007691,5.00,848809.38,0.00106970,0.00
2025-12-23 16:25:00,sell,130693000.0000,0.00106970,69.90,988541.31,0.00000000,-338.07
2025-12-23 18:35:00,buy,130074000.0000,0.00007688,5.00,978536.31,0.00007688,0.00
2025-12-23 19:45:00,sell,130663000.0000,0.00007688,5.02,988576.57,0.00000000,35.26
2025-12-23 23:50:00,buy,129854000.0000,0.00007701,5.00,978571.57,0.00007701,0.00
2025-12-23 23:55:00,buy,129679000.0000,0.00007711,5.00,968566.57,0.00015412,0.00
2025-12-24 00:00:00,buy,129738000.0000,0.00007708,5.00,958561.57,0.00023120,0.00
2025-12-24 01:00:00,sell,131442000.0000,0.00023120,15.19,988935.96,0.00000000,359.39
2025-12-24 02:55:00,buy,130172000.0000,0.00007682,5.00,978930.96,0.00007682,0.00
2025-12-24 03:00:00,buy,130371000.0000,0.00007670,5.00,968925.96,0.00015353,0.00
2025-12-24 04:05:00,sell,130977000.0000,0.00015353,10.05,989024.23,0.00000000,88.27
2025-12-24 06:50:00,buy,130819000.0000,0.00007644,5.00,979019.23,0.00007644,0.00
2025-12-24 07:30:00,buy,130408000.0000,0.00007668,5.00,969014.23,0.00015312,0.00
2025-12-24 08:15:00,buy,130220000.0000,0.00007679,5.00,959009.23,0.00022992,0.00
2025-12-24 09:35:00,buy,129959000.0000,0.00007695,5.00,949004.23,0.00030686,0.00
2025-12-24 09:40:00,buy,129880000.0000,0.00007699,5.00,938999.23,0.00038386,0.00
2025-12-24 09:45:00,buy,130000000.0000,0.00007692,5.00,928994.23,0.00046078,0.00
2025-12-24 09:50:00,buy,129977000.0000,0.00007694,5.00,918989.23,0.00053772,0.00
2025-12-24 10:00:00,buy,129977000.0000,0.00007694,5.00,908984.23,0.00061465,0.00
2025-12-24 11:05:00,buy,129467000.0000,0.00007724,5.00,898979.23,0.00069189,0.00
2025-12-24 11:10:00,buy,129386000.0000,0.00007729,5.00,888974.23,0.00076918,0.00
2025-12-24 11:15:00,buy,129498000.0000,0.00007722,5.00,878969.23,0.00084640,0.00
2025-12-24 11:20:00,buy,129492000.0000,0.00007722,5.00,868964.23,0.00092363,0.00
2025-12-24 11:25:00,buy,129491000.0000,0.00007723,5.00,858959.23,0.00100085,0.00
2025-12-24 11:30:00,buy,129484000.0000,0.00007723,5.00,848954.23,0.00107808,0.00
2025-12-24 11:35:00,buy,129310000.0000,0.00007733,5.00,838949.23,0.00115542,0.00
2025-12-24 11:40:00,buy,129010000.0000,0.00007751,5.00,828944.23,0.00123293,0.00
2025-12-24 11:45:00,buy,129153000.0000,0.00007743,5.00,818939.23,0.00131036,0.00
2025-12-24 12:00:00,buy,128900000.0000,0.00007758,5.00,808934.23,0.00138794,0.00
2025-12-24 12:05:00,buy,128998000.0000,0.00007752,5.00,798929.23,0.00146546,0.00
2025-12-24 13:10:00,sell,129393000.0000,0.00146546,94.81,988454.50,0.00000000,-569.73
2025-12-24 13:30:00,buy,129040000.0000,0.00007750,5.00,978449.50,0.00007750,0.00
2025-12-24 13:35:00,buy,129085000.0000,0.00007747,5.00,968444.50,0.00015496,0.00
2025-12-24 13:45:00,buy,129078000.0000,0.00007747,5.00,958439.50,0.00023244,0.00
2025-12-24 13:50:00,buy,128998000.0000,0.00007752,5.00,948434.50,0.00030996,0.00
2025-12-24 13:55:00,buy,128898000.0000,0.00007758,5.00,938429.50,0.00038754,0.00
2025-12-24 14:00:00,buy,128935000.0000,0.00007756,5.00,928424.50,0.00046510,0.00
2025-12-24 14:05:00,buy,128801000.0000,0.00007764,5.00,918419.50,0.00054274,0.00
2025-12-24 14:10:00,buy,128797000.0000,0.00007764,5.00,908414.50,0.00062038,0.00
2025-12-24 14:15:00,buy,128769000.0000,0.00007766,5.00,898409.50,0.00069804,0.00
2025-12-24 14:20:00,buy,128768000.0000,0.00007766,5.00,888404.50,0.00077569,0.00
2025-12-24 14:25:00,buy,128859000.0000,0.00007760,5.00,878399.50,0.00085330,0.00
2025-12-24 14:30:00,buy,128848000.0000,0.00007761,5.00,868394.50,0.00093091,0.00
2025-12-24 14:35:00,buy,128715000.0000,0.00007769,5.00,858389.50,0.00100860,0.00
2025-12-24 14:40:00,buy,128464000.0000,0.00007784,5.00,848384.50,0.00108644,0.00
2025-12-24 14:45:00,buy,128553000.0000,0.00007779,5.00,838379.50,0.00116423,0.00
2025-12-24 14:50:00,buy,128540000.0000,0.00007780,5.00,828374.50,0.00124203,0.00
2025-12-24 14:55:00,buy,128564000.0000,0.00007778,5.00,818369.50,0.00131981,0.00
2025-12-24 15:00:00,buy,128527000.0000,0.00007780,5.00,808364.50,0.00139762,0.00
2025-12-24 15:05:00,buy,128356000.0000,0.00007791,5.00,798359.50,0.00147552,0.00
2025-12-24 15:10:00,buy,128400000.0000,0.00007788,5.00,788354.50,0.00155341,0.00
2025-12-24 15:15:00,buy,128298000.0000,0.00007794,5.00,778349.50,0.00163135,0.00
2025-12-24 16:35:00,sell,128945000.0000,0.00163135,105.18,988598.65,0.00000000,144.14
2025-12-24 18:50:00,buy,128159000.0000,0.00007803,5.00,978593.65,0.00007803,0.00
2025-12-24 18:55:00,buy,128049000.0000,0.00007810,5.00,968588.65,0.00015612,0.00
2025-12-24 20:00:00,sell,128782000.0000,0.00015612,10.05,988684.45,0.00000000,85.80
2025-12-24 23:35:00,buy,128114000.0000,0.00007806,5.00,978679.45,0.00007806,0.00
2025-12-25 01:30:00,sell,129211000.0000,0.00007806,5.04,988760.03,0.00000000,75.58
2025-12-25 08:50:00,buy,129251000.0000,0.00007737,5.00,978755.03,0.00007737,0.00
2025-12-25 08:55:00,buy,129236000.0000,0.00007738,5.00,968750.03,0.00015475,0.00
2025-12-25 09:00:00,buy,129205000.0000,0.00007740,5.00,958745.03,0.00023214,0.00
2025-12-25 11:45:00,sell,129673000.0000,0.00023214,15.05,988832.67,0.00000000,72.63
2025-12-25 13:10:00,buy,129509000.0000,0.00007721,5.00,978827.67,0.00007721,0.00
2025-12-25 14:05:00,buy,129332000.0000,0.00007732,5.00,968822.67,0.00015454,0.00
2025-12-25 14:10:00,buy,129217000.0000,0.00007739,5.00,958817.67,0.00023192,0.00
2025-12-25 17:20:00,buy,128741000.0000,0.00007768,5.00,948812.67,0.00030960,0.00
2025-12-25 17:25:00,buy,128830000.0000,0.00007762,5.00,938807.67,0.00038722,0.00
2025-12-25 17:30:00,buy,128808000.0000,0.00007763,5.00,928802.67,0.00046486,0.00
2025-12-25 17:35:00,buy,128700000.0000,0.00007770,5.00,918797.67,0.00054256,0.00
2025-12-25 17:40:00,buy,128774000.0000,0.00007766,5.00,908792.67,0.00062021,0.00
2025-12-25 17:45:00,buy,128774000.0000,0.00007766,5.00,898787.67,0.00069787,0.00
2025-12-25 19:40:00,buy,128560000.0000,0.00007778,5.00,888782.67,0.00077565,0.00
2025-12-25 20:45:00,sell,128873000.0000,0.00077565,49.98,988693.27,0.00000000,-139.40
2025-12-26 02:30:00,buy,129532000.0000,0.00007720,5.00,978688.27,0.00007720,0.00
2025-12-26 02:35:00,buy,129450000.0000,0.00007725,5.00,968683.27,0.00015445,0.00
2025-12-26 04:20:00,buy,129350000.0000,0.00007731,5.00,958678.27,0.00023176,0.00
2025-12-26 04:25:00,buy,129352000.0000,0.00007731,5.00,948673.27,0.00030907,0.00
2025-12-26 04:35:00,buy,129327000.0000,0.00007732,5.00,938668.27,0.00038639,0.00
2025-12-26 04:50:00,buy,129390000.0000,0.00007729,5.00,928663.27,0.00046368,0.00
2025-12-26 04:55:00,buy,129390000.0000,0.00007729,5.00,918658.27,0.00054096,0.00
2025-12-26 05:25:00,buy,128937000.0000,0.00007756,5.00,908653.27,0.00061852,0.00
2025-12-26 05:30:00,buy,128926000.0000,0.00007756,5.00,898648.27,0.00069608,0.00
2025-12-26 05:50:00,buy,129100000.0000,0.00007746,5.00,888643.27,0.00077354,0.00
2025-12-26 06:00:00,buy,129062000.0000,0.00007748,5.00,878638.27,0.00085103,0.00
2025-12-26 06:35:00,sell,129199000.0000,0.00085103,54.98,988535.05,0.00000000,-158.22
2025-12-26 07:20:00,buy,129001000.0000,0.00007752,5.00,978530.05,0.00007752,0.00
2025-12-26 07:40:00,buy,128932000.0000,0.00007756,5.00,968525.05,0.00015508,0.00
2025-12-26 07:45:00,buy,128594000.0000,0.00007776,5.00,958520.05,0.00023284,0.00
2025-12-26 07:50:00,buy,128765000.0000,0.00007766,5.00,948515.05,0.00031050,0.00
2025-12-26 08:35:00,buy,128273000.0000,0.00007796,5.00,938510.05,0.00038846,0.00
2025-12-26 08:40:00,buy,128249000.0000,0.00007797,5.00,928505.05,0.00046644,0.00
2025-12-26 08:45:00,buy,128316000.0000,0.00007793,5.00,918500.05,0.00054437,0.00
2025-12-26 10:50:00,sell,128589000.0000,0.00054437,35.00,988464.87,0.00000000,-70.18
2025-12-26 12:30:00,buy,129330000.0000,0.00007732,5.00,978459.87,0.00007732,0.00
2025-12-26 12:35:00,buy,129306000.0000,0.00007734,5.00,968454.87,0.00015466,0.00
2025-12-26 12:40:00,buy,129240000.0000,0.00007738,5.00,958449.87,0.00023203,0.00
2025-12-26 13:00:00,buy,129002000.0000,0.00007752,5.00,948444.87,0.00030955,0.00
2025-12-26 14:10:00,sell,129620000.0000,0.00030955,20.06,988548.83,0.00000000,83.95
2025-12-26 16:50:00,buy,129346000.0000,0.00007731,5.00,978543.83,0.00007731,0.00
2025-12-26 16:55:00,buy,129220000.0000,0.00007739,5.00,968538.83,0.00015470,0.00
2025-12-26 20:35:00,buy,129464000.0000,0.00007724,5.00,958533.83,0.00023194,0.00
2025-12-26 20:45:00,buy,129393000.0000,0.00007728,5.00,948528.83,0.00030922,0.00
2025-12-26 20:55:00,buy,129409000.0000,0.00007727,5.00,938523.83,0.00038650,0.00
2025-12-26 21:00:00,buy,129503000.0000,0.00007722,5.00,928518.83,0.00046372,0.00
2025-12-26 21:55:00,sell,129633000.0000,0.00046372,30.06,988601.87,0.00000000,53.04
2025-12-26 23:40:00,buy,129151000.0000,0.00007743,5.00,978596.87,0.00007743,0.00
2025-12-26 23:45:00,buy,128720000.0000,0.00007769,5.00,968591.87,0.00015512,0.00
2025-12-26 23:50:00,buy,128438000.0000,0.00007786,5.00,958586.87,0.00023298,0.00
2025-12-26 23:55:00,buy,128253000.0000,0.00007797,5.00,948581.87,0.00031095,0.00
2025-12-27 00:00:00,buy,128169000.0000,0.00007802,5.00,938576.87,0.00038897,0.00
2025-12-27 00:05:00,buy,127895000.0000,0.00007819,5.00,928571.87,0.00046716,0.00
2025-12-27 00:10:00,buy,127615000.0000,0.00007836,5.00,918566.87,0.00054552,0.00
2025-12-27 00:15:00,buy,127884000.0000,0.00007820,5.00,908561.87,0.00062371,0.00
2025-12-27 00:20:00,buy,127970000.0000,0.00007814,5.00,898556.87,0.00070186,0.00
2025-12-27 00:25:00,buy,127904000.0000,0.00007818,5.00,888551.87,0.00078004,0.00
2025-12-27 00:30:00,buy,128061000.0000,0.00007809,5.00,878546.87,0.00085813,0.00
2025-12-27 00:35:00,buy,127899000.0000,0.00007819,5.00,868541.87,0.00093632,0.00
2025-12-27 00:40:00,buy,127803000.0000,0.00007825,5.00,858536.87,0.00101456,0.00
2025-12-27 00:45:00,buy,128096000.0000,0.00007807,5.00,848531.87,0.00109263,0.00
2025-12-27 00:50:00,buy,127896000.0000,0.00007819,5.00,838526.87,0.00117082,0.00
2025-12-27 03:20:00,sell,128215000.0000,0.00117082,75.06,988567.95,0.00000000,-33.92
2025-12-27 06:55:00,buy,128238000.0000,0.00007798,5.00,978562.95,0.00007798,0.00
2025-12-27 09:05:00,buy,128081000.0000,0.00007808,5.00,968557.95,0.00015606,0.00
2025-12-27 09:25:00,buy,128060000.0000,0.00007809,5.00,958552.95,0.00023414,0.00
2025-12-27 10:30:00,sell,128270000.0000,0.00023414,15.02,988571.59,0.00000000,3.63
2025-12-27 12:15:00,buy,128132000.0000,0.00007804,5.00,978566.59,0.00007804,0.00
2025-12-27 12:20:00,buy,128072000.0000,0.00007808,5.00,968561.59,0.00015613,0.00
2025-12-27 12:25:00,buy,128065000.0000,0.00007809,5.00,958556.59,0.00023421,0.00
2025-12-27 14:30:00,buy,128152000.0000,0.00007803,5.00,948551.59,0.00031224,0.00
2025-12-27 16:20:00,sell,128300000.0000,0.00031224,20.03,988592.37,0.00000000,20.78
2025-12-27 19:05:00,buy,128187000.0000,0.00007801,5.00,978587.37,0.00007801,0.00
2025-12-27 19:40:00,buy,128051000.0000,0.00007809,5.00,968582.37,0.00015610,0.00
2025-12-27 20:30:00,buy,128070000.0000,0.00007808,5.00,958577.37,0.00023419,0.00
2025-12-27 20:35:00,buy,128040000.0000,0.00007810,5.00,948572.37,0.00031229,0.00
2025-12-27 20:40:00,buy,128012000.0000,0.00007812,5.00,938567.37,0.00039041,0.00
2025-12-27 20:45:00,buy,128006000.0000,0.00007812,5.00,928562.37,0.00046853,0.00
2025-12-27 22:05:00,buy,127829000.0000,0.00007823,5.00,918557.37,0.00054676,0.00
2025-12-27 22:15:00,buy,127832000.0000,0.00007823,5.00,908552.37,0.00062498,0.00
2025-12-27 22:20:00,buy,127796000.0000,0.00007825,5.00,898547.37,0.00070323,0.00
2025-12-27 22:25:00,buy,127740000.0000,0.00007828,5.00,888542.37,0.00078152,0.00
2025-12-27 22:30:00,buy,127751000.0000,0.00007828,5.00,878537.37,0.00085980,0.00
2025-12-27 23:35:00,sell,127945000.0000,0.00085980,55.00,988488.84,0.00000000,-103.53
2025-12-28 04:45:00,buy,128002000.0000,0.00007812,5.00,978483.84,0.00007812,0.00
2025-12-28 05:00:00,sell,128076000.0000,0.00007812,5.00,988484.61,0.00000000,-4.22
2025-12-28 11:10:00,buy,128204000.0000,0.00007800,5.00,978479.61,0.00007800,0.00
2025-12-28 11:15:00,buy,128202000.0000,0.00007800,5.00,968474.61,0.00015600,0.00
2025-12-28 11:20:00,buy,128202000.0000,0.00007800,5.00,958469.61,0.00023400,0.00
2025-12-28 11:25:00,buy,128203000.0000,0.00007800,5.00,948464.61,0.00031201,0.00
2025-12-28 12:50:00,buy,128213000.0000,0.00007800,5.00,938459.61,0.00039000,0.00
2025-12-28 12:55:00,buy,128204000.0000,0.00007800,5.00,928454.61,0.00046800,0.00
2025-12-28 13:05:00,buy,128200000.0000,0.00007800,5.00,918449.61,0.00054600,0.00
2025-12-28 13:10:00,buy,128175000.0000,0.00007802,5.00,908444.61,0.00062402,0.00
2025-12-28 13:15:00,buy,128176000.0000,0.00007802,5.00,898439.61,0.00070204,0.00
2025-12-28 13:20:00,buy,128149000.0000,0.00007803,5.00,888434.61,0.00078008,0.00
2025-12-28 13:25:00,buy,128144000.0000,0.00007804,5.00,878429.61,0.00085811,0.00
2025-12-28 13:30:00,buy,128142000.0000,0.00007804,5.00,868424.61,0.00093615,0.00
2025-12-28 13:35:00,buy,128160000.0000,0.00007803,5.00,858419.61,0.00101418,0.00
2025-12-28 13:40:00,buy,128138000.0000,0.00007804,5.00,848414.61,0.00109222,0.00
2025-12-28 13:45:00,buy,128112000.0000,0.00007806,5.00,838409.61,0.00117028,0.00
2025-12-28 13:50:00,buy,128112000.0000,0.00007806,5.00,828404.61,0.00124833,0.00
2025-12-28 13:55:00,buy,128130000.0000,0.00007805,5.00,818399.61,0.00132638,0.00
2025-12-28 14:00:00,buy,128069000.0000,0.00007808,5.00,808394.61,0.00140446,0.00
2025-12-28 14:10:00,buy,128106000.0000,0.00007806,5.00,798389.61,0.00148252,0.00
2025-12-28 14:15:00,buy,128094000.0000,0.00007807,5.00,788384.61,0.00156059,0.00
2025-12-28 14:20:00,buy,128048000.0000,0.00007810,5.00,778379.61,0.00163868,0.00
2025-12-28 14:25:00,buy,128034000.0000,0.00007810,5.00,768374.61,0.00171679,0.00
2025-12-28 14:30:00,buy,128027000.0000,0.00007811,5.00,758369.61,0.00179490,0.00
2025-12-28 14:35:00,buy,128024000.0000,0.00007811,5.00,748364.61,0.00187301,0.00
2025-12-28 14:40:00,buy,128029000.0000,0.00007811,5.00,738359.61,0.00195112,0.00
2025-12-28 14:45:00,buy,128031000.0000,0.00007811,5.00,728354.61,0.00202922,0.00
2025-12-28 17:35:00,sell,128185000.0000,0.00202922,130.06,988340.29,0.00000000,-144.33
2025-12-28 20:30:00,buy,128176000.0000,0.00007802,5.00,978335.29,0.00007802,0.00
2025-12-28 20:35:00,buy,128166000.0000,0.00007802,5.00,968330.29,0.00015604,0.00
2025-12-28 20:40:00,buy,128174000.0000,0.00007802,5.00,958325.29,0.00023406,0.00
2025-12-28 21:20:00,buy,128053000.0000,0.00007809,5.00,948320.29,0.00031215,0.00
2025-12-28 21:25:00,buy,128044000.0000,0.00007810,5.00,938315.29,0.00039025,0.00
2025-12-28 23:25:00,sell,128170000.0000,0.00039025,25.01,988308.79,0.00000000,-31.50
2025-12-29 01:15:00,buy,128066000.0000,0.00007808,5.00,978303.79,0.00007808,0.00
2025-12-29 01:20:00,buy,128022000.0000,0.00007811,5.00,968298.79,0.00015620,0.00
2025-12-29 01:25:00,buy,127984000.0000,0.00007813,5.00,958293.79,0.00023433,0.00
2025-12-29 01:30:00,buy,128003000.0000,0.00007812,5.00,948288.79,0.00031245,0.00
2025-12-29 01:35:00,buy,128002000.0000,0.00007812,5.00,938283.79,0.00039058,0.00
2025-12-29 01:40:00,buy,128000000.0000,0.00007813,5.00,928278.79,0.00046870,0.00
2025-12-29 01:45:00,buy,127999000.0000,0.00007813,5.00,918273.79,0.00054683,0.00
2025-12-29 01:50:00,buy,127999000.0000,0.00007813,5.00,908268.79,0.00062495,0.00
2025-12-29 01:55:00,buy,127999000.0000,0.00007813,5.00,898263.79,0.00070308,0.00
2025-12-29 02:00:00,buy,128014000.0000,0.00007812,5.00,888258.79,0.00078120,0.00
2025-12-29 03:20:00,buy,127850000.0000,0.00007822,5.00,878253.79,0.00085941,0.00
2025-12-29 05:30:00,sell,127826000.0000,0.00085941,54.93,988054.18,0.00000000,-254.60
2025-12-29 06:40:00,buy,127555000.0000,0.00007840,5.00,978049.18,0.00007840,0.00
2025-12-29 06:55:00,buy,127570000.0000,0.00007839,5.00,968044.18,0.00015679,0.00
2025-12-29 07:00:00,buy,127579000.0000,0.00007838,5.00,958039.18,0.00023517,0.00
2025-12-29 07:20:00,buy,127580000.0000,0.00007838,5.00,948034.18,0.00031355,0.00
2025-12-29 07:40:00,sell,127699000.0000,0.00031355,20.02,988054.30,0.00000000,0.11
2025-12-29 15:50:00,buy,129800000.0000,0.00007704,5.00,978049.30,0.00007704,0.00
2025-12-29 15:55:00,buy,129700000.0000,0.00007710,5.00,968044.30,0.00015414,0.00
2025-12-29 16:00:00,buy,129651000.0000,0.00007713,5.00,958039.30,0.00023127,0.00
2025-12-29 16:05:00,buy,129525000.0000,0.00007721,5.00,948034.30,0.00030848,0.00
2025-12-29 16:15:00,buy,129518000.0000,0.00007721,5.00,938029.30,0.00038569,0.00
2025-12-29 16:20:00,buy,129385000.0000,0.00007729,5.00,928024.30,0.00046298,0.00
2025-12-29 16:25:00,buy,129375000.0000,0.00007729,5.00,918019.30,0.00054027,0.00
2025-12-29 16:30:00,buy,129492000.0000,0.00007722,5.00,908014.30,0.00061750,0.00
2025-12-29 16:45:00,buy,129511000.0000,0.00007721,5.00,898009.30,0.00069471,0.00
2025-12-29 18:30:00,buy,128461000.0000,0.00007784,5.00,888004.30,0.00077255,0.00
2025-12-29 18:35:00,buy,128372000.0000,0.00007790,5.00,877999.30,0.00085045,0.00
2025-12-29 18:40:00,buy,128029000.0000,0.00007811,5.00,867994.30,0.00092856,0.00
2025-12-29 18:45:00,buy,127991000.0000,0.00007813,5.00,857989.30,0.00100669,0.00
2025-12-29 18:50:00,buy,127812000.0000,0.00007824,5.00,847984.30,0.00108493,0.00
2025-12-29 18:55:00,buy,127988000.0000,0.00007813,5.00,837979.30,0.00116306,0.00
2025-12-29 19:00:00,buy,127983000.0000,0.00007814,5.00,827974.30,0.00124120,0.00
2025-12-29 19:05:00,buy,128123000.0000,0.00007805,5.00,817969.30,0.00131925,0.00
2025-12-29 19:10:00,buy,128000000.0000,0.00007813,5.00,807964.30,0.00139737,0.00
2025-12-29 19:15:00,buy,127898000.0000,0.00007819,5.00,797959.30,0.00147556,0.00
2025-12-29 19:20:00,buy,127965000.0000,0.00007815,5.00,787954.30,0.00155371,0.00
2025-12-29 19:25:00,buy,127888000.0000,0.00007819,5.00,777949.30,0.00163190,0.00
2025-12-29 19:30:00,buy,127821000.0000,0.00007823,5.00,767944.30,0.00171013,0.00
2025-12-29 19:35:00,buy,127827000.0000,0.00007823,5.00,757939.30,0.00178836,0.00
2025-12-29 19:40:00,buy,127802000.0000,0.00007825,5.00,747934.30,0.00186661,0.00
2025-12-29 19:45:00,buy,127800000.0000,0.00007825,5.00,737929.30,0.00194486,0.00
2025-12-29 20:15:00,buy,127697000.0000,0.00007831,5.00,727924.30,0.00202317,0.00
2025-12-29 20:20:00,buy,127634000.0000,0.00007835,5.00,717919.30,0.00210152,0.00
2025-12-29 20:30:00,buy,127642000.0000,0.00007834,5.00,707914.30,0.00217986,0.00
2025-12-29 20:35:00,buy,127537000.0000,0.00007841,5.00,697909.30,0.00225827,0.00
2025-12-29 21:00:00,buy,127456000.0000,0.00007846,5.00,687904.30,0.00233673,0.00
2025-12-29 21:05:00,buy,127001000.0000,0.00007874,5.00,677899.30,0.00241547,0.00
2025-12-29 21:10:00,buy,126872000.0000,0.00007882,5.00,667894.30,0.00249429,0.00
2025-12-29 21:15:00,buy,126879000.0000,0.00007882,5.00,657889.30,0.00257310,0.00
2025-12-29 21:20:00,buy,127100000.0000,0.00007868,5.00,647884.30,0.00265178,0.00
2025-12-29 23:35:00,sell,127830000.0000,0.00265178,169.49,986692.03,0.00000000,-1362.27
2025-12-30 07:10:00,buy,127000000.0000,0.00007874,5.00,976687.03,0.00007874,0.00
2025-12-30 08:15:00,sell,127318000.0000,0.00007874,5.01,986707.05,0.00000000,15.03
2025-12-30 09:00:00,buy,127027000.0000,0.00007872,5.00,976702.05,0.00007872,0.00
2025-12-30 09:05:00,buy,126990000.0000,0.00007875,5.00,966697.05,0.00015747,0.00
2025-12-30 09:10:00,buy,126961000.0000,0.00007876,5.00,956692.05,0.00023623,0.00
2025-12-30 09:15:00,buy,126929000.0000,0.00007878,5.00,946687.05,0.00031502,0.00
2025-12-30 09:20:00,buy,126896000.0000,0.00007880,5.00,936682.05,0.00039382,0.00
2025-12-30 09:25:00,buy,126836000.0000,0.00007884,5.00,926677.05,0.00047266,0.00
2025-12-30 09:30:00,buy,126721000.0000,0.00007891,5.00,916672.05,0.00055158,0.00
2025-12-30 09:35:00,buy,126582000.0000,0.00007900,5.00,906667.05,0.00063058,0.00
2025-12-30 09:40:00,buy,126600000.0000,0.00007899,5.00,896662.05,0.00070957,0.00
2025-12-30 09:45:00,buy,126650000.0000,0.00007896,5.00,886657.05,0.00078853,0.00
2025-12-30 10:00:00,buy,126678000.0000,0.00007894,5.00,876652.05,0.00086747,0.00
2025-12-30 10:05:00,buy,126678000.0000,0.00007894,5.00,866647.05,0.00094641,0.00
2025-12-30 13:00:00,sell,127021000.0000,0.00094641,60.11,986800.38,0.00000000,93.33
2025-12-30 14:00:00,buy,126810000.0000,0.00007886,5.00,976795.38,0.00007886,0.00
2025-12-30 14:10:00,buy,126801000.0000,0.00007886,5.00,966790.38,0.00015772,0.00
2025-12-30 14:20:00,buy,126726000.0000,0.00007891,5.00,956785.38,0.00023663,0.00
2025-12-30 14:30:00,buy,126681000.0000,0.00007894,5.00,946780.38,0.00031557,0.00
2025-12-30 14:35:00,buy,126724000.0000,0.00007891,5.00,936775.38,0.00039448,0.00
2025-12-30 14:40:00,buy,126729000.0000,0.00007891,5.00,926770.38,0.00047339,0.00
2025-12-30 14:45:00,buy,126677000.0000,0.00007894,5.00,916765.38,0.00055233,0.00
2025-12-30 14:50:00,buy,126720000.0000,0.00007891,5.00,906760.38,0.00063125,0.00
2025-12-30 14:55:00,buy,126698000.0000,0.00007893,5.00,896755.38,0.00071017,0.00
2025-12-30 15:30:00,sell,127220000.0000,0.00071017,45.17,987058.52,0.00000000,258.14
2025-12-30 20:00:00,buy,127830000.0000,0.00007823,5.00,977053.52,0.00007823,0.00
2025-12-30 20:10:00,buy,128000000.0000,0.00007813,5.00,967048.52,0.00015635,0.00
2025-12-30 20:15:00,buy,127950000.0000,0.00007816,5.00,957043.52,0.00023451,0.00
2025-12-30 20:25:00,buy,127835000.0000,0.00007823,5.00,947038.52,0.00031274,0.00
2025-12-30 20:50:00,buy,127665000.0000,0.00007833,5.00,937033.52,0.00039107,0.00
2025-12-30 22:50:00,sell,128208000.0000,0.00039107,25.07,987146.15,0.00000000,87.63
2025-12-31 02:25:00,buy,128507000.0000,0.00007782,5.00,977141.15,0.00007782,0.00
2025-12-31 02:30:00,buy,128500000.0000,0.00007782,5.00,967136.15,0.00015564,0.00
2025-12-31 02:35:00,buy,128561000.0000,0.00007778,5.00,957131.15,0.00023342,0.00
2025-12-31 02:40:00,buy,128423000.0000,0.00007787,5.00,947126.15,0.00031129,0.00
2025-12-31 02:45:00,buy,128012000.0000,0.00007812,5.00,937121.15,0.00038941,0.00
2025-12-31 03:10:00,buy,128167000.0000,0.00007802,5.00,927116.15,0.00046743,0.00
2025-12-31 03:15:00,buy,128254000.0000,0.00007797,5.00,917111.15,0.00054540,0.00
2025-12-31 05:45:00,buy,127857000.0000,0.00007821,5.00,907106.15,0.00062361,0.00
2025-12-31 05:50:00,buy,127699000.0000,0.00007831,5.00,897101.15,0.00070192,0.00
2025-12-31 06:55:00,sell,128236000.0000,0.00070192,45.01,987067.84,0.00000000,-78.31
2025-12-31 09:50:00,buy,128251000.0000,0.00007797,5.00,977062.84,0.00007797,0.00
2025-12-31 09:55:00,buy,128247000.0000,0.00007797,5.00,967057.84,0.00015595,0.00
2025-12-31 10:00:00,buy,128215000.0000,0.00007799,5.00,957052.84,0.00023394,0.00
2025-12-31 10:05:00,buy,128179000.0000,0.00007802,5.00,947047.84,0.00031196,0.00
2025-12-31 10:40:00,sell,128719000.0000,0.00031196,20.08,987182.49,0.00000000,114.66
2025-12-31 12:30:00,buy,128479000.0000,0.00007783,5.00,977177.49,0.00007783,0.00
2025-12-31 12:35:00,buy,128320000.0000,0.00007793,5.00,967172.49,0.00015576,0.00
